squadId,squadNickname,nShots,nStandard,nSuper,superProp,superPropCat,totalPts
801,Thunderbirds,5,4,1,0.2,10%-20%,4
801,Thunderbirds,6,5,1,0.16666666666666666,10%-20%,7
801,Thunderbirds,6,5,1,0.16666666666666666,10%-20%,5
801,Thunderbirds,5,4,1,0.2,10%-20%,4
801,Thunderbirds,5,4,1,0.2,10%-20%,5
801,Thunderbirds,5,4,1,0.2,10%-20%,6
801,Thunderbirds,5,4,1,0.2,10%-20%,6
801,Thunderbirds,5,4,1,0.2,10%-20%,4
801,Thunderbirds,5,4,1,0.2,10%-20%,4
801,Thunderbirds,5,4,1,0.2,10%-20%,6
801,Thunderbirds,5,4,1,0.2,10%-20%,4
801,Thunderbirds,5,4,1,0.2,10%-20%,4
801,Thunderbirds,5,4,1,0.2,10%-20%,6
801,Thunderbirds,5,4,1,0.2,10%-20%,3
801,Thunderbirds,5,4,1,0.2,10%-20%,5
801,Thunderbirds,5,4,1,0.2,10%-20%,4
801,Thunderbirds,6,5,1,0.16666666666666666,10%-20%,7
801,Thunderbirds,5,4,1,0.2,10%-20%,5
801,Thunderbirds,5,4,1,0.2,10%-20%,6
801,Thunderbirds,5,4,1,0.2,10%-20%,3
801,Thunderbirds,5,4,1,0.2,10%-20%,4
801,Thunderbirds,5,4,1,0.2,10%-20%,5
801,Thunderbirds,5,4,1,0.2,10%-20%,4
801,Thunderbirds,5,4,1,0.2,10%-20%,4
801,Thunderbirds,5,4,1,0.2,10%-20%,6
801,Thunderbirds,5,4,1,0.2,10%-20%,4
801,Thunderbirds,6,5,1,0.16666666666666666,10%-20%,6
801,Thunderbirds,5,4,1,0.2,10%-20%,5
801,Thunderbirds,5,4,1,0.2,10%-20%,3
801,Thunderbirds,6,5,1,0.16666666666666666,10%-20%,5
801,Thunderbirds,5,4,1,0.2,10%-20%,3
801,Thunderbirds,5,4,1,0.2,10%-20%,6
801,Thunderbirds,5,4,1,0.2,10%-20%,4
801,Thunderbirds,5,4,1,0.2,10%-20%,5
801,Thunderbirds,5,4,1,0.2,10%-20%,6
801,Thunderbirds,5,4,1,0.2,10%-20%,4
801,Thunderbirds,5,4,1,0.2,10%-20%,4
801,Thunderbirds,6,5,1,0.16666666666666666,10%-20%,6
801,Thunderbirds,5,4,1,0.2,10%-20%,1
801,Thunderbirds,5,4,1,0.2,10%-20%,4
801,Thunderbirds,5,4,1,0.2,10%-20%,6
801,Thunderbirds,5,4,1,0.2,10%-20%,6
801,Thunderbirds,5,4,1,0.2,10%-20%,4
801,Thunderbirds,5,4,1,0.2,10%-20%,6
801,Thunderbirds,5,4,1,0.2,10%-20%,4
801,Thunderbirds,6,5,1,0.16666666666666666,10%-20%,5
801,Thunderbirds,5,4,1,0.2,10%-20%,3
801,Thunderbirds,5,4,1,0.2,10%-20%,6
801,Thunderbirds,5,4,1,0.2,10%-20%,3
801,Thunderbirds,6,5,1,0.16666666666666666,10%-20%,5
801,Thunderbirds,5,4,1,0.2,10%-20%,6
801,Thunderbirds,5,4,1,0.2,10%-20%,6
801,Thunderbirds,6,5,1,0.16666666666666666,10%-20%,3
801,Thunderbirds,5,4,1,0.2,10%-20%,6
801,Thunderbirds,5,4,1,0.2,10%-20%,4
801,Thunderbirds,5,4,1,0.2,10%-20%,5
801,Thunderbirds,5,4,1,0.2,10%-20%,4
801,Thunderbirds,5,4,1,0.2,10%-20%,4
801,Thunderbirds,5,4,1,0.2,10%-20%,4
801,Thunderbirds,5,4,1,0.2,10%-20%,6
801,Thunderbirds,5,4,1,0.2,10%-20%,6
801,Thunderbirds,5,4,1,0.2,10%-20%,6
801,Thunderbirds,6,5,1,0.16666666666666666,10%-20%,7
801,Thunderbirds,5,4,1,0.2,10%-20%,4
801,Thunderbirds,5,4,1,0.2,10%-20%,6
801,Thunderbirds,5,4,1,0.2,10%-20%,6
801,Thunderbirds,6,5,1,0.16666666666666666,10%-20%,7
801,Thunderbirds,5,4,1,0.2,10%-20%,4
801,Thunderbirds,5,4,1,0.2,10%-20%,6
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,6
801,Thunderbirds,5,3,2,0.4,30%-40%,2
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,4
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,2
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,4
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,8
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,8
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,8
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,2
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,4
801,Thunderbirds,5,3,2,0.4,30%-40%,6
801,Thunderbirds,5,3,2,0.4,30%-40%,6
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,4
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,4
801,Thunderbirds,5,3,2,0.4,30%-40%,4
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,8
801,Thunderbirds,5,3,2,0.4,30%-40%,4
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,5,3,2,0.4,30%-40%,4
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,2
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,1
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,5,3,2,0.4,30%-40%,6
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,6
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,6
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,5,3,2,0.4,30%-40%,4
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,8
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,6
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,4
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,4
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,6
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,3
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,8
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,6
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,6
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,3
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,4
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,4
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,6
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,6
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,4
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,6
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,4
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,6
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,6
801,Thunderbirds,5,3,2,0.4,30%-40%,6
801,Thunderbirds,5,3,2,0.4,30%-40%,6
801,Thunderbirds,5,3,2,0.4,30%-40%,6
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,4
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,4
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,4
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,4
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,4
801,Thunderbirds,5,3,2,0.4,30%-40%,4
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,4
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,6
801,Thunderbirds,5,3,2,0.4,30%-40%,4
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,4
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,4
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,5,3,2,0.4,30%-40%,2
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,8
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,8
801,Thunderbirds,5,3,2,0.4,30%-40%,6
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,6
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,4
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,6
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,2
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,6
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,1
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,8
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,4
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,4
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,6
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,4
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,6
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,2
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,5,3,2,0.4,30%-40%,4
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,4
801,Thunderbirds,5,3,2,0.4,30%-40%,2
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,6
801,Thunderbirds,5,3,2,0.4,30%-40%,2
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,8
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,4
801,Thunderbirds,5,3,2,0.4,30%-40%,2
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,4
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,2
801,Thunderbirds,5,3,2,0.4,30%-40%,4
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,5,3,2,0.4,30%-40%,2
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,4
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,5,3,2,0.4,30%-40%,4
801,Thunderbirds,5,3,2,0.4,30%-40%,6
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,6
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,2
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,8
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,6
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,6
801,Thunderbirds,5,3,2,0.4,30%-40%,6
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,4
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,8
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,4
801,Thunderbirds,5,3,2,0.4,30%-40%,4
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,6
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,6
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,8
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,5,3,2,0.4,30%-40%,4
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,8
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,6
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,4
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,6
801,Thunderbirds,5,3,2,0.4,30%-40%,2
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,5,3,2,0.4,30%-40%,6
801,Thunderbirds,5,3,2,0.4,30%-40%,4
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,7
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,8
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,2
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,4
801,Thunderbirds,5,3,2,0.4,30%-40%,4
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,4
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,4
801,Thunderbirds,5,3,2,0.4,30%-40%,2
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,6
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,5,3,2,0.4,30%-40%,4
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,4
801,Thunderbirds,5,3,2,0.4,30%-40%,4
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,4
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,6
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,6
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,4
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,3
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,6
801,Thunderbirds,5,3,2,0.4,30%-40%,4
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,5,3,2,0.4,30%-40%,2
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,5,3,2,0.4,30%-40%,7
801,Thunderbirds,6,4,2,0.3333333333333333,30%-40%,6
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,4
801,Thunderbirds,5,3,2,0.4,30%-40%,4
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,3
801,Thunderbirds,5,3,2,0.4,30%-40%,5
801,Thunderbirds,5,3,2,0.4,30%-40%,7
